cell_id	clone_id
SA535X1XB00174-A96165B-R31-C61	M
SA535X1XB00174-A96165B-R31-C63	M
SA535X1XB00174-A96165B-R31-C69	M
SA535X1XB00174-A96165B-R31-C70	M
SA535X1XB00174-A96165B-R32-C14	M
SA535X1XB00174-A96165B-R32-C25	M
SA535X1XB00174-A96165B-R32-C29	M
SA535X1XB00174-A96165B-R32-C39	M
SA535X1XB00174-A96165B-R32-C55	M
SA535X4XB00469-A96177A-R06-C24	E
SA535X4XB00469-A96177A-R07-C08	M
SA535X4XB00469-A96177A-R07-C16	N
SA535X4XB00469-A96177A-R08-C21	N
SA535X4XB00469-A96177A-R08-C50	N
SA535X4XB00469-A96177A-R09-C39	E
SA535X4XB00469-A96177A-R10-C40	M
SA535X4XB00469-A96177A-R10-C54	E
SA535X4XB00469-A96177A-R12-C13	N
SA535X4XB00469-A96177A-R12-C56	E
SA535X4XB00469-A96177A-R12-C61	M
SA535X4XB00469-A96177A-R12-C66	M
SA535X4XB00469-A96177A-R12-C68	N
SA535X4XB00469-A96177A-R13-C56	N
SA535X4XB00469-A96177A-R14-C28	M
SA535X4XB00469-A96177A-R14-C30	N
SA535X4XB00469-A96177A-R14-C33	N
SA535X4XB00469-A96177A-R14-C45	E
SA535X4XB00469-A96177A-R14-C47	N
SA535X4XB00469-A96177A-R14-C48	N
SA535X4XB00469-A96177A-R14-C54	M
SA535X4XB00469-A96177A-R14-C65	E
SA535X4XB00469-A96177A-R14-C70	N
SA535X4XB00469-A96177A-R15-C11	N
SA535X4XB00469-A96177A-R15-C17	E
SA535X4XB00469-A96177A-R15-C20	E
SA535X4XB00469-A96177A-R15-C25	E
SA535X4XB00469-A96177A-R15-C34	E
SA535X4XB00469-A96177A-R15-C47	E
SA535X4XB00469-A96177A-R15-C58	E
SA535X4XB00469-A96177A-R15-C61	E
SA535X4XB00469-A96177A-R15-C65	E
SA535X4XB00469-A96177A-R15-C69	M
SA535X4XB00469-A96177A-R16-C17	N
SA535X4XB00469-A96177A-R16-C29	M
SA535X4XB00469-A96177A-R16-C59	E
SA535X4XB00469-A96177A-R17-C14	E
SA535X4XB00469-A96177A-R17-C18	N
SA535X4XB00469-A96177A-R17-C19	N
SA535X4XB00469-A96177A-R17-C25	N
SA535X4XB00469-A96177A-R17-C42	E
SA535X4XB00469-A96177A-R17-C50	N
SA535X4XB00469-A96177A-R17-C54	E
SA535X4XB00469-A96177A-R17-C57	N
SA535X4XB00469-A96177A-R17-C66	N
SA535X4XB00469-A96177A-R17-C70	E
SA535X4XB00469-A96177A-R18-C35	N
SA535X4XB00469-A96177A-R18-C43	N
SA535X4XB00469-A96177A-R18-C59	N
SA535X4XB00469-A96177A-R18-C60	M
SA535X4XB00469-A96177A-R18-C67	E
SA535X4XB00469-A96177A-R18-C68	N
SA535X4XB00469-A96177A-R18-C69	N
SA535X4XB00469-A96177A-R19-C25	E
SA535X4XB00469-A96177A-R19-C26	N
SA535X4XB00469-A96177A-R19-C33	M
SA535X4XB00469-A96177A-R19-C35	M
SA535X4XB00469-A96177A-R19-C37	M
SA535X4XB00469-A96177A-R19-C39	N
SA535X4XB00469-A96177A-R19-C69	N
SA535X4XB00469-A96177A-R20-C11	N
SA535X4XB00469-A96177A-R20-C22	E
SA535X4XB00469-A96177A-R20-C23	N
SA535X4XB00469-A96177A-R20-C25	N
SA535X4XB00469-A96177A-R20-C46	E
SA535X4XB00469-A96177A-R20-C66	M
SA535X4XB00469-A96177A-R21-C69	N
SA535X4XB00469-A96177A-R22-C28	N
SA535X4XB00469-A96177A-R23-C31	N
SA535X4XB02498-A95625A-R45-C09	N
SA535X4XB02498-A95625A-R45-C29	B
SA535X4XB02498-A95625A-R48-C29	N
SA535X4XB02498-A95625A-R49-C60	B
SA535X4XB02498-A95625A-R50-C28	B
SA535X4XB02498-A95625A-R51-C58	Q
SA535X4XB02498-A95625A-R53-C17	N
SA535X4XB02498-A95625A-R53-C49	B
SA535X4XB02498-A95625A-R55-C37	B
SA535X4XB02498-A95625A-R55-C56	N
SA535X4XB02498-A95625A-R56-C08	B
SA535X4XB02498-A95625A-R56-C11	B
SA535X4XB02498-A95625A-R59-C08	N
SA535X4XB02498-A95625A-R59-C44	N
SA535X4XB02498-A95625A-R59-C70	B
SA535X4XB02498-A95697A-R03-C14	N
SA535X4XB02498-A95697A-R03-C20	B
SA535X4XB02498-A95697A-R03-C22	N
SA535X4XB02498-A95697A-R03-C25	B
SA535X4XB02498-A95697A-R03-C26	N
SA535X4XB02498-A95697A-R03-C28	B
SA535X4XB02498-A95697A-R03-C34	B
