cell_id	clone_id
SA1035X4XB02879-A95646A-R16-C26	C
SA1035X4XB02879-A95646A-R16-C32	K
SA1035X4XB02879-A95646A-R16-C40	K
SA1035X4XB02879-A95646A-R16-C52	K
SA1035X4XB02879-A95646A-R16-C58	K
SA1035X4XB02879-A95646A-R16-C59	I
SA1035X4XB02879-A95646A-R16-C64	I
SA1035X4XB02879-A95646A-R16-C65	K
SA1035X4XB02879-A95646A-R16-C66	K
SA1035X4XB02879-A95646A-R17-C07	I
SA1035X4XB02879-A95646A-R17-C25	I
SA1035X4XB02879-A95646A-R17-C27	K
SA1035X4XB02879-A95646A-R17-C35	I
SA1035X4XB02879-A95646A-R17-C38	K
SA1035X4XB02879-A95646A-R17-C46	I
SA1035X4XB02879-A95646A-R17-C54	K
SA1035X4XB02879-A95646A-R17-C55	C
SA1035X4XB02879-A95646A-R17-C57	B
SA1035X4XB02879-A95646A-R17-C58	K
SA1035X4XB02879-A95646A-R17-C60	K
SA1035X4XB02879-A95646A-R17-C63	K
SA1035X4XB02879-A95646A-R17-C66	D
SA1035X4XB02879-A95646A-R18-C09	B
SA1035X4XB02879-A95646A-R18-C12	K
SA1035X4XB02879-A95646A-R18-C18	I
SA1035X4XB02879-A95646A-R18-C23	K
SA1035X4XB02879-A95646A-R18-C24	J
SA1035X4XB02879-A95646A-R18-C26	B
SA1035X4XB02879-A95646A-R18-C30	C
SA1035X4XB02879-A95646A-R18-C54	J
SA1035X4XB02879-A95646A-R18-C58	D
SA1035X4XB02879-A95646A-R18-C63	I
SA1035X4XB02879-A95646A-R19-C15	None
SA1035X4XB02879-A95646A-R19-C25	F
SA1035X4XB02879-A95646A-R19-C38	K
SA1035X4XB02879-A95646A-R19-C47	I
SA1035X4XB02879-A95646A-R19-C52	B
SA1035X4XB02879-A95646A-R19-C57	K
SA1035X4XB02879-A95646A-R19-C60	K
SA1035X4XB02879-A95646A-R19-C61	K
SA1035X4XB02879-A95646A-R19-C63	K
SA1035X4XB02879-A95646A-R19-C64	K
